lua,benchmark,input,duration,emissions,energy_consumed
Lua JIT,Fasta,2500000,7.744631052017212,8.303118438814681e-07,3.539190741380056e-06
Lua JIT,Fasta,2500000,7.682537078857422,7.831953670728355e-07,3.3383575246598985e-06
Lua JIT,Fasta,2500000,7.663694143295288,7.841095427458899e-07,3.3422541836102806e-06
Lua JIT,Fasta,2500000,7.660275936126709,7.845508205907393e-07,3.3441351232528685e-06
Lua JIT,Fasta,2500000,7.6609580516815186,7.829007435938902e-07,3.3371016968687373e-06
Lua JIT,Fasta,2500000,7.682718276977539,7.77910437053033e-07,3.3158305963344045e-06
Lua JIT,Fasta,2500000,7.681043863296509,7.817780423227281e-07,3.3323162009451123e-06
Lua JIT,Fasta,2500000,7.6771321296691895,8.033747381277025e-07,3.4243717658519743e-06
Lua JIT,Fasta,2500000,7.679156064987183,7.828618633323769e-07,3.3369359703858693e-06
Lua JIT,Knucleotide,100.000.0,6.2279558181762695,3.870596196726494e-09,1.6498353388574386e-08
Lua JIT,Knucleotide,100.000.0,6.2172980308532715,2.6362507904498116e-09,1.1236976153320736e-08
Lua JIT,Knucleotide,100.000.0,6.233050107955933,2.8500412408737343e-09,1.214825447400411e-08
Lua JIT,Knucleotide,100.000.0,6.217716932296753,2.6204705044885474e-09,1.1169712940851846e-08
Lua JIT,Knucleotide,100.000.0,6.1805739402771,3.148973813741803e-09,1.3422449707984924e-08
Lua JIT,Knucleotide,100.000.0,6.174720048904419,3.393554459140235e-09,1.4464970734384326e-08
Lua JIT,Knucleotide,100.000.0,6.191343069076538,2.6299151168949072e-09,1.120997044775221e-08
Lua JIT,Knucleotide,100.000.0,6.30663800239563,8.205268565424912e-09,3.4974823918607496e-08
Lua JIT,Knucleotide,100.000.0,6.301912069320679,8.695736390355229e-09,3.706543505191803e-08
Lua JIT,Knucleotide,100.000.0,6.307246208190918,9.193320540588564e-09,3.918637940618727e-08
Lua JIT,Mandelbrot,4000,7.431289911270142,6.446463530427037e-07,2.7477946038775975e-06
Lua JIT,Mandelbrot,4000,7.417769908905029,6.425961019662378e-07,2.7390554419822162e-06
Lua JIT,Mandelbrot,4000,7.412265777587891,6.434485833036281e-07,2.742689129829407e-06
Lua JIT,Mandelbrot,4000,7.413180112838745,6.45563828025074e-07,2.751705326080322e-06
Lua JIT,Mandelbrot,4000,7.409191846847534,6.593779411655617e-07,2.810587758852376e-06
Lua JIT,Mandelbrot,4000,7.4266369342803955,6.41186686638539e-07,2.7330478320519127e-06
Lua JIT,Mandelbrot,4000,7.426045894622803,6.41302962722833e-07,2.7335434569716457e-06
Lua JIT,Mandelbrot,4000,7.420758008956909,6.398959154638769e-07,2.7275459408958753e-06
Lua JIT,Mandelbrot,4000,7.41973090171814,6.401065821109382e-07,2.7284439040554896e-06
Lua JIT,Mandelbrot,4000,7.4205522537231445,6.385953020530761e-07,2.72200209736824e-06
Lua JIT,Nbody,5000000,6.848217725753784,3.2770999053753894e-07,1.3968585091431935e-06
Lua JIT,Nbody,5000000,6.78103232383728,3.260333623028241e-07,1.3897119085391365e-06
Lua JIT,Nbody,5000000,6.700106859207153,3.381769537508468e-07,1.4414737697442372e-06
Lua JIT,Nbody,5000000,6.707386016845703,3.410421839243262e-07,1.453686766796642e-06
Lua JIT,Nbody,5000000,6.695592880249023,3.365485771986093e-07,1.434532841152615e-06
Lua JIT,Nbody,5000000,6.9754369258880615,5.655233411671734e-07,2.410534051564005e-06
Lua JIT,Nbody,5000000,6.9341559410095215,5.54335000068551e-07,2.3628439294497174e-06
Lua JIT,Nbody,5000000,6.902576208114624,6.25383052748563e-07,2.6656850994163082e-06
Lua JIT,Nbody,5000000,6.696497917175293,3.391188848239015e-07,1.4454887356360754e-06
Lua JIT,Nbody,5000000,6.721196889877319,3.41372972275792e-07,1.4550967467692163e-06
Lua JIT,Spectralnorm,4000,7.056427001953125,4.397504001025395e-07,1.874428934176763e-06
Lua JIT,Spectralnorm,4000,7.047189950942993,4.448403548367549e-07,1.8961247835159305e-06
Lua JIT,Spectralnorm,4000,7.03045392036438,4.415612059759579e-07,1.8821474647853109e-06
Lua JIT,Spectralnorm,4000,7.056436061859131,4.3945345632886517e-07,1.873163216167026e-06
Lua JIT,Spectralnorm,4000,7.0416100025177,4.4087206623536905e-07,1.8792100178400675e-06
Lua JIT,Spectralnorm,4000,7.046332120895386,4.3800464650867044e-07,1.8669876878526477e-06
Lua JIT,Spectralnorm,4000,7.042089223861694,4.4053403339472456e-07,1.8777691583500971e-06
Lua JIT,Spectralnorm,4000,7.017361879348755,4.5245131259925596e-07,1.928566367295053e-06
Lua JIT,Spectralnorm,4000,6.97433876991272,4.469010444995026e-07,1.9049084397157034e-06
Lua JIT,Spectralnorm,4000,7.047542095184326,4.4068735987834083e-07,1.878422709994846e-06
